osmid,rainfall_mm,avg_volume
"[476962379, 726608774]",0.0,0.0
"[639336549, 628480457, 74982121, 639258314, 628480460, 639258316, 639258315, 629321296, 629321297, 696280475, 630120855, 726069720, 645360507]",0.0,0.0
726057913,0.0,0.0
538830382,0.0,0.0
"[628204106, 74769651]",0.0,0.0
"[661669166, 661669167, 661669168, 445282962, 476112159]",0.0,0.0
"[628499130, 122671634, 528461141]",0.0,0.0
308020337,0.0,0.0
"[626600768, 623701747, 624655287]",0.0,0.0
"[624655284, 624655286, 624660440, 624660441, 638461050]",0.0,0.0
"[626307555, 626307558, 627947017, 308063769, 638461051]",0.0,0.0
311718894,0.0,0.0
312189471,0.0,0.0
464961733,0.0,0.0
645333064,0.0,0.0
536626230,0.0,0.0
572420115,0.0,0.0
638892397,0.0,0.0
592153131,0.0,0.0
248820790,0.0,0.0
315892855,0.0,0.0
644258689,0.0,0.0
315894034,0.0,0.0
"[598673288, 725869876, 316966188]",0.0,0.0
316966190,0.0,0.0
480260514,0.0,0.0
644259387,0.0,0.0
316966189,0.0,0.0
316966192,0.0,0.0
"[739852013, 244258373]",0.0,0.0
316966198,0.0,0.0
316966201,0.0,0.0
"[883668931, 28139764]",0.0,0.0
883668931,0.0,0.0
316966202,0.0,0.0
316966204,0.0,0.0
"[883668931, 630425164, 631729684]",0.0,0.0
538619064,0.0,0.0
"[725869888, 645248898]",0.0,0.0
"[725869884, 316966205]",0.0,0.0
"[632402787, 37372200, 630490250, 480259661, 480259663, 628488242]",0.0,0.0
318742768,0.0,0.0
74500546,0.0,0.0
749991824,0.0,0.0
"[1339032800, 652564997, 652417591, 749992462, 516321879]",0.0,0.0
"[1366486112, 639421793, 1158969193, 680913355, 652417593, 1165406837, 1165406838, 1006761110, 652417592, 1366486110, 638457175]",0.0,0.0
"[480659113, 652555994, 630414065, 715211118]",0.0,0.0
536626304,0.0,0.0
536626303,0.0,0.0
"[354884776, 655696659]",0.0,0.0
582948324,0.0,0.0
582948325,0.0,0.0
"[174556551, 480740361, 630386104, 728830398, 728830399]",0.0,0.0
349188712,0.0,0.0
582948326,0.0,0.0
480692066,0.0,0.0
480692068,0.0,0.0
"[649568483, 634055334, 489780747, 634153400, 634153401, 635516314]",0.0,0.0
480692080,0.0,0.0
635001204,0.0,0.0
480692073,0.0,0.0
489781754,0.0,0.0
536655823,0.0,0.0
539779618,0.0,0.0
539779619,0.0,0.0
635512121,0.0,0.0
324749658,0.0,0.0
489780747,0.0,0.0
536655827,0.0,0.0
480692076,0.0,0.0
324749651,0.0,0.0
480692064,0.0,0.0
"[655505297, 327669046]",0.0,0.0
"[664547628, 652540479, 584333791]",0.0,0.0
"[584333792, 664547627, 481078468, 652539951]",0.0,0.0
635718436,0.0,0.0
635718437,0.0,0.0
639008028,0.0,0.0
"[481078465, 481078466, 639334469, 668381158, 652391817, 664547626]",0.0,0.0
"[466581858, 642601406, 642476072, 642476073, 633790346, 633790347, 664323564, 633790348, 642596264, 642602833, 642602834, 642603838, 668380127]",0.0,0.0
"[664564768, 481078467, 655492227, 664555753, 652394647, 664550381, 664550382, 664550383, 664550384, 664550385, 652394646, 664553687, 664553688, 389530363, 389530365, 664564766, 664564767]",0.0,0.0
327670751,0.0,0.0
546185644,0.0,0.0
546185646,0.0,0.0
"[22733241, 631940585, 136705593]",0.0,0.0
"[537992915, 677030359]",0.0,0.0
"[645322944, 645322947]",0.0,0.0
"[800310008, 800310011]",0.0,0.0
"[762777104, 330213981]",0.0,0.0
"[159629513, 657689877]",0.0,0.0
"[962793025, 543740755]",0.0,0.0
536626310,0.0,0.0
635694513,0.0,0.0
536626307,0.0,0.0
478929282,0.0,0.0
338614817,0.0,0.0
343056670,0.0,0.0
343056671,0.0,0.0
343056877,0.0,0.0
"[618443788, 618443789]",0.0,0.0
"[618443793, 618443794, 618443790]",0.0,0.0
345467559,0.0,0.0
345467560,0.0,0.0
"[22789225, 624029418, 624029419, 624029420, 624029417]",0.0,0.0
"[478949923, 478949924, 660423942, 660423943, 630813387, 670161788, 670161789]",0.0,0.0
465043324,0.0,0.0
"[345557645, 749646502, 749646503]",0.0,0.0
481060242,0.0,0.0
822430505,0.0,0.0
"[650971249, 650971247, 381419679]",0.0,0.0
"[381419681, 479576944, 723545909, 723545913, 723545914]",0.0,0.0
301866487,0.0,0.0
"[476989632, 641305829, 649627805]",0.0,0.0
"[800896130, 641305827, 74896332, 630109007, 754524051, 754524052, 649627804]",0.0,0.0
"[633589056, 1160114515, 1160114518]",0.0,0.0
349477757,0.0,0.0
626788375,0.0,0.0
349477764,0.0,0.0
"[349477748, 477025179, 349477780]",0.0,0.0
349477767,0.0,0.0
"[349477697, 349477684]",0.0,0.0
349477808,0.0,0.0
349477823,0.0,0.0
"[349477820, 629353415]",0.0,0.0
"[349488440, 667345827]",0.0,0.0
349477816,0.0,0.0
"[538926224, 358796542, 1022352399]",0.0,0.0
"[596337648, 465055652, 260560679]",0.0,0.0
"[641305830, 630109008, 704907797, 754524054, 629360446]",0.0,0.0
"[349477704, 349477701, 349477686]",0.0,0.0
349477785,0.0,0.0
"[349477776, 349477745, 655616754, 726154493]",0.0,0.0
"[655616753, 726154490, 666924619, 349477717]",0.0,0.0
349477667,0.0,0.0
349477699,0.0,0.0
349477694,0.0,0.0
"[349477656, 349477665, 349477659, 349477655]",0.0,0.0
349477661,0.0,0.0
349477662,0.0,0.0
"[349477709, 726148959]",0.0,0.0
349477692,0.0,0.0
"[666695117, 349477813]",0.0,0.0
"[478287548, 478287550, 652178839]",0.0,0.0
"[725243088, 754475137, 349477790, 635685990]",0.0,0.0
"[726148960, 349477761]",0.0,0.0
845550279,0.0,0.0
"[800928376, 800919228]",0.0,0.0
1245813273,0.0,0.0
703357362,0.0,0.0
1241573201,0.0,0.0
637937299,0.0,0.0
637937294,0.0,0.0
637937300,0.0,0.0
637937296,0.0,0.0
"[482073401, 482073402]",0.0,0.0
"[654883592, 465270702, 654883591]",0.0,0.0
"[482073400, 667362634, 482073397]",0.0,0.0
536655851,0.0,0.0
"[536655842, 635745924, 538210923, 536655853, 448940686, 635719502, 718981075, 744616094, 744616095]",0.0,0.0
"[482084681, 482084682, 482075119, 741982928, 741982929, 741982930, 482075121, 482073403, 482073406, 482073407]",0.0,0.0
465270703,0.0,0.0
352013787,0.0,0.0
753472716,0.0,0.0
776744350,0.0,0.0
789158518,0.0,0.0
"[789138021, 751768366, 751768367, 464178671, 646322613, 492672536]",0.0,0.0
"[645291697, 789150786, 789150787]",0.0,0.0
536039226,0.0,0.0
536039223,0.0,0.0
512918126,0.0,0.0
32897010,0.0,0.0
512918136,0.0,0.0
"[32776293, 479325838, 627954973, 627954974]",0.0,0.0
635098871,0.0,0.0
392937412,0.0,0.0
"[631558755, 631558758, 391192076, 480872813, 480872814, 734913299, 631577717]",0.0,0.0
539357715,0.0,0.0
391007754,0.0,0.0
391192072,0.0,0.0
354210467,0.0,0.0
391192075,0.0,0.0
354210471,0.0,0.0
391007752,0.0,0.0
391192070,0.0,0.0
391007753,0.0,0.0
354210469,0.0,0.0
391192073,0.0,0.0
75299816,0.0,0.0
520183000,0.0,0.0
"[251582114, 644271930, 644417755]",0.0,0.0
354271495,0.0,0.0
965837131,0.0,0.0
965837132,0.0,0.0
354271495,0.0,0.0
354271495,0.0,0.0
500370976,0.0,0.0
198159691,0.0,0.0
391007732,0.0,0.0
356605320,0.0,0.0
"[620772394, 717446180, 190451325, 620745573]",0.0,0.0
"[655696660, 655696661]",0.0,0.0
358794927,0.0,0.0
448937502,0.0,0.0
629320728,0.0,0.0
"[629320727, 32788814, 828010023]",0.0,0.0
479774619,0.0,0.0
358795578,0.0,0.0
"[32790032, 822417481, 822417480, 666938084]",0.0,0.0
75117649,0.0,0.0
361797989,0.0,0.0
"[448937600, 795567913, 479541339]",0.0,0.0
361797990,0.0,0.0
"[479570787, 632082696, 75116433, 632076599, 641126009, 632343963, 632063613]",0.0,0.0
645245153,0.0,0.0
645245465,0.0,0.0
464804592,0.0,0.0
464804516,0.0,0.0
"[464804593, 646152929]",0.0,0.0
"[631503875, 75408651]",0.0,0.0
538824799,0.0,0.0
"[646676449, 646676451, 364083727, 768005073, 708708474, 646258559]",0.0,0.0
538824798,0.0,0.0
628209464,0.0,0.0
"[628197136, 135250250]",0.0,0.0
628209473,0.0,0.0
"[531352963, 596349182]",0.0,0.0
"[628209474, 668602605, 628209470]",0.0,0.0
634586708,0.0,0.0
"[646812450, 646812451, 646323089, 669720756, 366762937]",0.0,0.0
"[482087547, 482088811, 482088812, 641546939]",0.0,0.0
368007664,0.0,0.0
544655700,0.0,0.0
"[701288088, 645242038]",0.0,0.0
"[645242040, 754804942]",0.0,0.0
"[754478249, 754478250, 754478251, 754477500, 754477501, 513026558]",0.0,0.0
"[696133625, 369688986, 696133627, 696133629, 762759838]",0.0,0.0
"[822430506, 478869579, 478869578, 813795343, 157563731, 736542867, 481060984, 481060986]",0.0,0.0
369912566,0.0,0.0
"[370372756, 370372758, 370372759]",0.0,0.0
"[479551981, 479551980, 370372741]",0.0,0.0
"[75406307, 479358021, 717454470]",0.0,0.0
617971347,0.0,0.0
645173599,0.0,0.0
645173600,0.0,0.0
374231878,0.0,0.0
635106332,0.0,0.0
"[644360723, 717017684, 717017685, 375092095]",0.0,0.0
117038456,0.0,0.0
645111654,0.0,0.0
"[645111666, 646402502]",0.0,0.0
"[644722745, 725436594]",0.0,0.0
380510039,0.0,0.0
741812434,0.0,0.0
32877535,0.0,0.0
178219626,0.0,0.0
"[645124952, 645124955, 737564535]",0.0,0.0
"[645124957, 163030165]",0.0,0.0
533673235,0.0,0.0
381768799,0.0,0.0
545533925,0.0,0.0
95887419,0.0,0.0
"[682650435, 539207748, 627321391]",0.0,0.0
824860262,0.0,0.0
539207747,0.0,0.0
"[744346312, 646253954, 789312637, 663942103]",0.0,0.0
"[789312638, 799559937, 821737026, 799559930, 640003724, 640083950, 640003727, 652558612, 789312632, 789312633, 646693306, 799559931, 799559932, 32838494]",0.0,0.0
"[789312634, 789312636, 512918157]",0.0,0.0
512870248,0.0,0.0
"[176204393, 638660875, 727865182]",0.0,0.0
512870247,0.0,0.0
"[634704834, 634214276, 520164616, 634791754, 391192077, 382901936, 382901938]",0.0,0.0
"[391007749, 391050885, 480872815, 480872816, 260556828]",0.0,0.0
"[391007747, 391007748, 391050886, 391050891, 480872817, 480872818]",0.0,0.0
"[634798615, 354210470, 520164615, 634577485, 391192078, 382901940, 382901943]",0.01,0.0
"[632518797, 740482967, 740482965, 21962135, 740482968]",0.0,0.0
"[382908528, 540450639]",0.0,0.0
540450640,0.0,0.0
382908532,0.0,0.0
382908533,0.0,0.0
"[734913297, 540450642, 635138764]",0.0,0.0
"[540284998, 382908535]",0.0,0.0
382908536,0.0,0.0
"[654989112, 75315448, 654989111]",0.0,0.0
"[630387594, 464289029]",0.0,0.0
382908538,0.0,0.0
382908539,0.0,0.0
540295950,0.0,0.0
"[630387593, 176174510]",0.0,0.0
464289097,0.0,0.0
"[382908541, 540295957]",0.0,0.0
"[667372016, 634671221, 634268702, 740739102, 392035167]",0.0,0.0
464289096,0.0,0.0
482049278,0.0,0.0
538810641,0.0,0.0
539512932,0.0,0.0
539284238,0.0,0.0
383249806,0.0,0.0
"[391435866, 655628851, 540472415]",0.0,0.0
"[795211465, 383249805]",0.0,0.0
383281890,0.0,0.0
383281888,0.0,0.0
"[174281606, 649656203, 635111917, 623353013, 623353016]",0.0,0.0
"[624291890, 623353012, 828671298]",0.0,0.0
383281889,0.0,0.0
"[627918656, 627918657, 623349750, 74974617, 649633915]",0.0,0.0
"[22652292, 546173995, 649414827, 654238776, 654238777]",0.0,0.0
383281894,0.0,0.0
"[634086537, 623295836, 727930377]",0.0,0.0
383281896,0.0,0.0
"[597259656, 597259653, 383281895]",0.0,0.0
"[725253944, 476695961, 632389338]",0.0,0.0
"[632378380, 476695958]",0.0,0.0
"[597259635, 383281885, 597259639]",0.0,0.0
"[623977123, 624966717, 624966604, 624966605]",0.0,0.0
"[174281608, 623354427, 479747060]",0.0,0.0
"[727939929, 448937545, 727939930, 479746930]",0.0,0.0
383281882,0.0,0.0
624291895,0.0,0.0
"[624291907, 624293835, 1152354275]",0.0,0.0
"[624964395, 626538765, 626538766, 1333713047, 445716729, 623713564, 725220030]",0.0,0.0
624291888,0.0,0.0
383281883,0.0,0.0
624291891,0.0,0.0
"[74549025, 725219495, 698060011, 698060012, 626535981, 626535982, 624291892]",0.0,0.0
383281899,0.0,0.0
"[1057560064, 654240130, 627941284, 826877326]",0.0,0.0
"[536420731, 655138828]",0.0,0.0
383281887,0.0,0.0
"[448937458, 478302468]",0.0,0.0
383281900,0.0,0.0
"[383281848, 655149201, 655149202, 627933064]",0.0,0.0
"[844925074, 478884699, 627941283]",0.0,0.0
539330565,0.0,0.0
"[539330819, 539330820, 383281879]",0.0,0.0
349477741,0.0,0.0
"[463533826, 383281867, 383281869]",0.0,0.0
539458370,0.0,0.0
"[640292385, 539537723, 633809805]",0.0,0.0
"[476753240, 640292384, 633809804, 539537724]",0.0,0.0
383372438,0.0,0.0
480525439,0.0,0.0
"[74798123, 634566189, 667245447]",0.0,0.0
631476819,0.0,0.0
"[632344172, 383372437]",0.0,0.0
383372436,0.0,0.0
"[728830385, 631516399, 480743541, 480743535]",0.0,0.0
383372439,0.0,0.0
"[639750906, 387045690]",0.0,0.0
"[539531931, 539531932]",0.0,0.0
"[539531929, 539531930]",0.0,0.0
534630671,0.0,0.0
391007740,0.0,0.0
"[534665412, 534665414, 652354155, 534630736, 628731768, 628730591]",0.0,0.0
387265251,0.0,0.0
"[397459106, 821405994, 397579051, 397579052, 652144821, 620225566]",0.0,0.0
387265370,0.0,0.0
582392185,0.0,0.0
534631114,0.0,0.0
582392186,0.0,0.0
391007743,0.0,0.0
582303262,0.0,0.0
582303261,0.0,0.0
582303259,0.0,0.0
582303263,0.0,0.0
534630732,0.0,0.0
582392194,0.0,0.0
231414424,0.0,0.0
582392196,0.0,0.0
582392187,0.0,0.0
391007742,0.0,0.0
582392188,0.0,0.0
534630739,0.0,0.0
534630729,0.0,0.0
582392195,0.0,0.0
582392193,0.0,0.0
"[620512932, 704905446, 534631116, 534994105, 534994108]",0.0,0.0
387265586,0.0,0.0
582392191,0.0,0.0
582392190,0.0,0.0
582392189,0.0,0.0
582392192,0.0,0.0
"[478869581, 652038964, 175540477, 478869580]",0.0,0.0
634323008,0.0,0.0
389084378,0.0,0.0
1183493310,0.0,0.0
715697821,0.0,0.0
389084378,0.0,0.0
"[699889825, 699889826, 699889827, 699889830, 699889831]",0.0,0.0
965837128,0.0,0.0
490160618,0.0,0.0
715697822,0.0,0.0
546426817,0.0,0.0
"[644963490, 699889829, 644275182, 644275185, 644414135]",0.0,0.0
389084381,0.0,0.0
389084382,0.0,0.0
"[644272744, 701832748, 904058653]",0.0,0.0
389137324,0.0,0.0
482531033,0.0,0.0
"[641071643, 640000612, 635728085, 481110991]",0.0,0.0
537757452,0.0,0.0
389137325,0.0,0.0
389137327,0.0,0.0
481110992,0.0,0.0
635727600,0.0,0.0
22720725,0.0,0.0
644650599,0.0,0.0
389324985,0.0,0.0
389324984,0.0,0.0
389665203,0.0,0.0
"[74869305, 644674060]",0.0,0.0
644674058,0.0,0.0
"[779838882, 636880485, 698045542, 176174731, 634811376, 634811381, 637163797]",0.0,0.0
390171484,0.0,0.0
635364936,0.0,0.0
390171485,0.0,0.0
603114724,0.0,0.0
603114718,0.0,0.0
531486207,0.0,0.0
21957431,0.0,0.0
537395705,0.0,0.0
"[655161424, 157561016, 655161423]",0.0,0.0
"[465538148, 480866980, 391040070, 391040075, 391040078]",0.0,0.0
"[666936579, 669647997, 545077461]",0.0,0.0
"[547147494, 660087951]",0.0,0.0
391040074,0.0,0.0
"[991667162, 479366091]",0.0,0.0
"[631526432, 391040069, 631504116, 631504117, 634499806]",0.0,0.0
"[660088435, 660087953, 631518003, 547147495]",0.0,0.0
631494674,0.0,0.0
"[480866982, 391040071, 562235018, 391040076, 391040077]",0.0,0.0
"[465442377, 631482500]",0.0,0.0
"[631494674, 157561015]",0.0,0.0
631469082,0.0,0.0
"[480871264, 739808017, 505188333, 480871263]",0.0,0.0
48337949,0.0,0.0
391050892,0.0,0.0
391445530,0.0,0.0
"[709510016, 641096878, 633590158, 479755312, 479755313]",0.0,0.0
"[651183875, 644429861, 646332677, 646332680, 392032427, 32668622, 760440213, 760440216, 760440217]",0.0,0.0
"[634168388, 155932054]",0.0,0.0
"[660075194, 471514773, 634168390, 634168391]",0.0,0.0
"[634170350, 740667186, 464289044, 660075195, 660075196]",0.0,0.0
"[760440203, 392032428, 760440208, 760440210, 760440211, 760440212, 760440214, 760440218]",0.0,0.0
"[480750146, 634173219, 634173223, 634173227, 471514772, 630387480]",0.0,0.0
471514771,0.0,0.0
392032432,0.0,0.0
"[740773978, 634175483, 176174574]",0.0,0.0
392032433,0.0,0.0
540446736,0.0,0.0
540446737,0.0,0.0
"[471514780, 634143572]",0.0,0.0
392032434,0.0,0.0
480750144,0.0,0.0
540446738,0.0,0.0
471514781,0.0,0.0
"[634197448, 540446741, 740764261, 652556093]",0.0,0.0
392032435,0.0,0.0
"[740773979, 634204614, 471518270]",0.0,0.0
392032436,0.0,0.0
768067793,0.0,0.0
392032437,0.0,0.0
470847910,0.0,0.0
"[758026417, 696905723, 540294102]",0.0,0.0
"[530736304, 540294103]",0.0,0.0
"[540294104, 392032439]",0.0,0.0
"[634219180, 727707212, 634219181, 715295826]",0.0,0.0
464289095,0.0,0.0
489014727,0.0,0.0
"[630386636, 634224780, 634224781, 634696336, 176204405]",0.0,0.0
630386635,0.0,0.0
540440042,0.0,0.0
540440044,0.0,0.0
471524490,0.0,0.0
392035166,0.0,0.0
465672599,0.0,0.0
471524488,0.0,0.0
"[603114721, 603114716, 631932765]",0.0,0.0
464289034,0.0,0.0
175845929,0.0,0.0
631534850,0.0,0.0
631534853,0.0,0.0
644366994,0.0,0.0
"[646238620, 644674062]",0.0,0.0
"[631745430, 475919819, 536420702]",0.0,0.0
465758319,0.0,0.0
"[465758321, 465758313, 727552272, 465758311]",0.0,0.0
"[394514801, 727552274, 727552273]",0.0,0.0
"[727744521, 727744522, 394514799]",0.0,0.0
"[727552266, 727552267, 394514798]",0.0,0.0
"[644387259, 727552270, 727552271]",0.0,0.0
718777784,0.0,0.0
"[655071138, 480750147, 644897636, 190447075, 779456042, 646139851, 22721013, 674597078, 718777783, 655071837, 473961823]",0.0,0.0
718777788,0.0,0.0
"[634485816, 260558435, 481066108, 634720670]",0.0,0.0
"[634488840, 634488841, 782577036, 634571439, 464289039]",0.0,0.0
639937985,0.0,0.0
718777786,0.0,0.0
540440045,0.0,0.0
"[395926337, 644702071]",0.0,0.0
479775050,0.0,0.0
632693628,0.0,0.0
"[628450568, 482044346, 74694870]",0.0,0.0
628483515,0.0,0.0
464804367,0.0,0.0
818742293,0.0,0.0
"[628184262, 671970631, 51814770, 639600692, 682666167, 793734617]",0.0,0.0
"[628202360, 628184259, 628704005]",0.0,0.0
"[628176480, 816070337, 628176481, 628450567]",0.0,0.0
"[793734624, 793734620, 793734621, 793734622, 793734623]",0.0,0.0
"[482044345, 479744114, 661056293, 482044983]",0.0,0.0
397426416,0.0,0.0
"[646721040, 533676536, 627946259, 627920189]",0.0,0.0
397426415,0.0,0.0
397426423,0.0,0.0
"[715980557, 775888831]",0.0,0.0
715980559,0.0,0.0
"[698074039, 34941308, 786426503]",0.0,0.0
512918237,0.0,0.0
397426437,0.0,0.0
"[480238017, 652159102, 649524548, 448937630]",0.0,0.0
"[74889808, 652323403, 541205300, 475378463]",0.0,0.0
397426438,0.0,0.0
"[75110425, 650011122, 476111476, 632418693]",0.0,0.0
397426439,0.0,0.0
"[21461381, 725773798, 725773797, 475365996, 631731246, 475365998, 475366002]",0.0,0.0
"[480238016, 448937634, 476989773]",0.0,0.0
512918106,0.0,0.0
512918109,0.0,0.0
"[620537701, 652556040, 397579049, 823699470, 512918107, 512918108]",0.0,0.0
397459105,0.0,0.0
"[652539247, 652539248, 652539249, 652539250, 652539251, 620536507, 397459103]",0.0,0.0
397459009,0.0,0.0
"[397579048, 512918105, 620536508]",0.0,0.0
512918104,0.0,0.0
"[512918113, 397459101]",0.0,0.0
512918098,0.0,0.0
"[620536679, 780102022, 512918103]",0.0,0.0
582412292,0.0,0.0
512918110,0.0,0.0
582412293,0.0,0.0
582412294,0.0,0.0
582412295,0.0,0.0
512918100,0.0,0.0
582392182,0.0,0.0
582392181,0.0,0.0
445716721,0.0,0.0
"[665471136, 627932542, 32775582, 627932543]",0.0,0.0
32775582,0.0,0.0
463546861,0.0,0.0
397764361,0.0,0.0
"[754426916, 627663850, 627330445, 627330446, 655594738]",0.0,0.0
"[627312327, 754210515, 627922644, 627666556, 627666557, 479324766]",0.0,0.0
"[628001801, 627998874, 546736353, 627998878]",0.0,0.0
174886158,0.0,0.0
397765021,0.0,0.0
397765025,0.0,0.0
"[627705289, 627705291, 512918125]",0.0,0.0
"[33277112, 478295474]",0.0,0.0
397901183,0.0,0.0
397901185,0.0,0.0
"[649761072, 21462996, 630392356, 476428399]",0.0,0.0
397901186,0.0,0.0
397901187,0.0,0.0
"[655153850, 655153851, 630392357, 174411711]",0.0,0.0
"[174886144, 478158657, 630158973]",0.0,0.0
"[21462129, 627920235, 647253966]",0.0,0.0
397901188,0.0,0.0
"[655509731, 662504042, 524550763, 481097148, 669628287]",0.0,0.0
"[398273244, 662504036, 765872591]",0.0,0.0
"[765872592, 765872595, 481108155, 795158599]",0.0,0.0
662504037,0.0,0.0
656294530,0.0,0.0
401751748,0.0,0.0
655233786,0.0,0.0
736564895,0.0,0.0
401751750,0.0,0.0
749696704,0.0,0.0
"[633824600, 633824601, 639935935]",0.0,0.0
445282927,0.0,0.0
617971410,0.0,0.0
448937479,0.0,0.0
476712729,0.0,0.0
448937480,0.0,0.0
411933898,0.0,0.0
476409704,0.0,0.0
448937494,0.0,0.0
634076523,0.0,0.0
512918254,0.0,0.0
476409692,0.0,0.0
413996809,0.0,0.0
"[789778446, 635196566, 481621499, 481621500, 789785535]",0.0,0.0
413997731,0.0,0.0
"[439481923, 176174531, 414180876, 439481919, 439478399]",0.0,0.0
713214704,0.0,0.0
414910309,0.0,0.0
"[635394377, 639007358, 733837718]",0.0,0.0
526345585,0.0,0.0
"[416549203, 644049469]",0.0,0.0
539093653,0.0,0.0
"[644061739, 646201621]",0.0,0.0
"[416549200, 693760730, 416549198]",0.0,0.0
644061623,0.0,0.0
488802621,0.0,0.0
488802622,0.0,0.0
416549201,0.0,0.0
"[416549202, 644050275]",0.0,0.0
539093651,0.0,0.0
416549205,0.0,0.0
539093645,0.0,0.0
488802620,0.0,0.0
539093648,0.0,0.0
488802619,0.0,0.0
488802619,0.0,0.0
488802619,0.0,0.0
488802619,0.0,0.0
488802624,0.0,0.0
488802619,0.0,0.0
644037089,0.0,0.0
488802625,0.0,0.0
488802619,0.0,0.0
416549204,0.0,0.0
488802623,0.0,0.0
644037090,0.0,0.0
488802623,0.0,0.0
644036043,0.0,0.0
488802623,0.0,0.0
488802623,0.0,0.0
416549207,0.0,0.0
488802623,0.0,0.0
644036472,0.0,0.0
644036470,0.0,0.0
644036471,0.0,0.0
644036916,0.0,0.0
644037015,0.0,0.0
416549206,0.0,0.0
644037211,0.0,0.0
416549209,0.0,0.0
"[416549210, 416549211]",0.0,0.0
"[644037778, 416549214]",0.0,0.0
644037872,0.0,0.0
644037871,0.0,0.0
416549212,0.0,0.0
644038359,0.0,0.0
416549215,0.0,0.0
"[644038888, 416549219]",0.0,0.0
"[644038889, 644039283]",0.0,0.0
416549216,0.0,0.0
644039284,0.0,0.0
416549217,0.0,0.0
"[416549218, 644039541]",0.0,0.0
644041739,0.0,0.0
416549223,0.0,0.0
28139763,0.0,0.0
634463435,0.0,0.0
"[739850704, 739850556, 672206232, 672206231]",0.0,0.0
637965636,0.0,0.0
"[1304447633, 425243668, 1187830742, 747390013, 1220000766]",0.0,0.0
536655900,0.0,0.0
"[632368644, 479370446, 479370448, 632374449, 632374450, 632374451, 726929303, 726929304, 632440797]",0.0,0.0
536655894,0.0,0.0
479365899,0.0,0.0
632907861,0.0,0.0
536655892,0.0,0.0
632907858,0.0,0.0
529892586,0.0,0.0
"[727478787, 529888765, 798317950]",0.0,0.0
529892587,0.0,0.0
479365903,0.0,0.0
632907855,0.0,0.0
515740367,0.0,0.0
632903929,0.0,0.0
632091947,0.0,0.0
588822446,0.0,0.0
632091946,0.0,0.0
647122588,0.0,0.0
529888766,0.0,0.0
426826455,0.0,0.0
536655907,0.0,0.0
479379354,0.0,0.0
392942678,0.0,0.0
479379353,0.0,0.0
479344335,0.0,0.0
536655905,0.0,0.0
1210473319,0.0,0.0
516177829,0.0,0.0
516177828,0.0,0.0
632104446,0.0,0.0
529888768,0.0,0.0
631546104,0.0,0.0
631546107,0.0,0.0
516177827,0.0,0.0
631546106,0.0,0.0
479344334,0.0,0.0
"[633574866, 631546022]",0.0,0.0
742160552,0.0,0.0
742160551,0.0,0.0
537395711,0.0,0.0
632043093,0.0,0.0
634497590,0.0,0.0
432054129,0.0,0.0
432054127,0.0,0.0
"[432054128, 866225286]",0.0,0.0
"[632062884, 479604071, 479604072, 481882569, 176216272, 479566107]",0.0,0.0
